"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/0BSD.c","0BSD",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/AAL.c","AAL",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/ADSL.c","ADSL",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/AFL-1.1.c","AFL-1.1",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/AFL-1.2.c","AFL-1.2",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/AFL-2.0.c","AFL-2.0",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/AFL-2.1.c","AFL-2.1",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/AFL-3.0.c","AFL-3.0",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/AGPL-1.0.c","AGPL-1.0",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/AGPL-3.0.c","AGPL-3.0",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/AMDPLPA.c","AMDPLPA",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/AML.c","AML",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/AMPAS.c","AMPAS",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/ANTLR-PD.c","ANTLR-PD",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/APAFML.c","APAFML",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/APL-1.0.c","APL-1.0",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/APSL-1.0.c","APSL-1.0",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/APSL-1.1.c","APSL-1.1",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/APSL-1.2.c","APSL-1.2",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/APSL-2.0.c","APSL-2.0",
"/spdx-testfiles-1.0-for-license-list-2.6.tar/noid/Abstyles.c","Abstyles",
