Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__short_name,license__category,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,copyright,copyright_holder,author
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,339,341,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,391,393,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,422,424,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,613,615,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,689,691,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,706,708,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,903,905,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,924,926,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,943,945,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,963,965,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,1013,1015,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,1052,1054,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,1081,1083,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,1128,1130,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,1364,1366,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,1383,1385,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,1464,1466,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,1524,1526,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,1552,1554,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,fsf-unlimited,100.00,FSF-Unlimited,Permissive,Free Software Foundation (FSF),https://fedoraproject.org/wiki/Licensing/FSF_Unlimited_License#License_Retention_Variant,,https://enterprise.dejacode.com/urn/urn:dje:license:fsf-unlimited,FSFULLR,https://spdx.org/licenses/FSFULLR,1571,1573,fsf-unlimited.LICENSE,fsf-unlimited,[u'fsf-unlimited'],,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,"Copyright (c) 1996-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,32,,,,Copyright (c) 2004 Scott James Remnant <scott@netsplit.com>,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,32,,,,Copyright (c) 2012-2015 Dan Nicholson <dbn.lists@gmail.com>,,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,32,,,,,Scott James Remnant,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,32,,,,,Dan Nicholson,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,299,,,,"Copyright (c) 2002-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,299,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,337,,,,"Copyright (c) 2001-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,337,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,389,,,,"Copyright (c) 1997-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,389,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,420,,,,"Copyright (c) 1999-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,420,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611,611,,,,"Copyright (c) 1999-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611,611,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,687,,,,"Copyright (c) 2012-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,687,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,704,,,,"Copyright (c) 1996-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,704,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,901,,,,"Copyright (c) 2001-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,901,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,922,,,,"Copyright (c) 2003-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,922,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941,941,,,,"Copyright (c) 1998-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941,941,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961,961,,,,"Copyright (c) 2001-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961,961,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,1011,,,,"Copyright (c) 1997-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,1011,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1050,,,,"Copyright (c) 2001-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1050,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079,1079,,,,"Copyright (c) 1999-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079,1079,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126,1126,,,,"Copyright (c) 1999-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126,1126,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157,1160,,,,,,"16, 2000 . FIXME Remove"
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362,1362,,,,"Copyright (c) 2001-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362,1362,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381,1381,,,,"Copyright (c) 1996-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381,1381,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462,1462,,,,"Copyright (c) 2009-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462,1462,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522,1522,,,,"Copyright (c) 2001-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522,1522,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1550,,,,"Copyright (c) 2006-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1550,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569,1569,,,,"Copyright (c) 2004-2017 Free Software Foundation, Inc.",,
/thrift-0.12.0.tar.gz/aclocal.m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569,1569,,,,,"Free Software Foundation, Inc.",
/thrift-0.12.0.tar.gz/appveyor.yml,file,appveyor.yml,appveyor,.yml,3235,2019-01-04,6bf1975ca9f3e459104b340776d2a5e94cf04186,dfe006d962bcfa30bff05797347c1310,text/plain,ASCII text,YAML,False,True,False,False,True,False,0,0,0,,,,,,,,,,,,,,,,,,,
/thrift-0.12.0.tar.gz/appveyor.yml,,,,,,,,,,,,,,,,,,,,,,apache-2.0,100.00,Apache 2.0,Permissive,Apache Software Foundation,http://www.apache.org/licenses/,http://www.apache.org/licenses/LICENSE-2.0,https://enterprise.dejacode.com/urn/urn:dje:license:apache-2.0,Apache-2.0,https://spdx.org/licenses/Apache-2.0,2,17,apache-2.0_12.RULE,apache-2.0,[u'apache-2.0'],,,
/thrift-0.12.0.tar.gz/appveyor.yml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,copyright ownership. The ASF,,
/thrift-0.12.0.tar.gz/appveyor.yml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,,ownership.,
/thrift-0.12.0.tar.gz/appveyor.yml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,,The ASF,
/thrift-0.12.0.tar.gz/bootstrap.sh,file,bootstrap.sh,bootstrap,.sh,1878,2019-01-04,32e623c5709c51ea7612e3d24111c6f411369cea,197278ebcd21e0589e27c698b1f0acbf,text/x-shellscript,"POSIX shell script, ASCII text executable",Bash,False,True,False,False,True,True,0,0,0,,,,,,,,,,,,,,,,,,,
/thrift-0.12.0.tar.gz/bootstrap.sh,,,,,,,,,,,,,,,,,,,,,,apache-2.0,100.00,Apache 2.0,Permissive,Apache Software Foundation,http://www.apache.org/licenses/,http://www.apache.org/licenses/LICENSE-2.0,https://enterprise.dejacode.com/urn/urn:dje:license:apache-2.0,Apache-2.0,https://spdx.org/licenses/Apache-2.0,4,19,apache-2.0_12.RULE,apache-2.0,[u'apache-2.0'],,,
/thrift-0.12.0.tar.gz/bootstrap.sh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,,,,copyright ownership. The ASF,,
/thrift-0.12.0.tar.gz/bootstrap.sh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,,,,,ownership.,
/thrift-0.12.0.tar.gz/bootstrap.sh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,,,,,The ASF,
/thrift-0.12.0.tar.gz/bower.json,file,bower.json,bower,.json,325,2019-01-04,efa413fb71204e669a4a49a736f929e6fa78fc20,9ce91cd10e2c458daab2cc030ebffcd1,text/plain,ASCII text,JSON,False,True,False,False,True,False,0,0,0,,,,,,,,,,,,,,,,,,,
/thrift-0.12.0.tar.gz/CHANGES,file,CHANGES,CHANGES,,208867,2019-01-04,9dde3f0d1969f76a876c30be0e3ddc19d14e637b,135ed7860d78c43c539fa1b576f3469b,text/plain,UTF-8 Unicode text,JavaScript+Lasso,False,True,False,False,True,False,0,0,0,,,,,,,,,,,,,,,,,,,
